#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSPD1	GRPEL1	1852284	1845652	9606.ENSP00000340019	9606.ENSP00000264954	0	0	0	0	0.686	0.170	0.900	0	0.971
TUBB3	TUBA3E	1862767	1850028	9606.ENSP00000451560	9606.ENSP00000318197	0	0	0	0.903	0.702	0.531	0.800	0	0.969
TUBB	TUBA3E	1852162	1850028	9606.ENSP00000339001	9606.ENSP00000318197	0	0	0	0.916	0.702	0.531	0.800	0	0.969
GTF2F1	POLR2L	1858200	1850615	9606.ENSP00000377969	9606.ENSP00000324124	0	0	0	0	0	0.711	0.900	0	0.969
USP46	WDR20	1860688	1860578	9606.ENSP00000407818	9606.ENSP00000406084	0	0	0	0	0.132	0.966	0	0	0.969
GTF2F2	POLR2L	1852373	1850615	9606.ENSP00000340823	9606.ENSP00000324124	0	0	0	0	0	0.711	0.900	0	0.969
POLR2K	POLR3K	1852637	1847447	9606.ENSP00000342889	9606.ENSP00000293860	0	0	0	0	0.164	0.668	0.900	0	0.969
TRRAP	TAF5L	1853208	1844584	9606.ENSP00000347733	9606.ENSP00000258281	0	0	0	0	0.101	0.679	0.900	0	0.968
GTF2B	TAF1	1855275	1846471	9606.ENSP00000359531	9606.ENSP00000276072	0	0	0	0	0.135	0.668	0.900	0	0.968
ATXN7	TAF9	1858626	1842675	9606.ENSP00000381590	9606.ENSP00000217893	0	0	0	0	0	0.685	0.900	0	0.967
TRRAP	TAF6L	1853208	1847468	9606.ENSP00000347733	9606.ENSP00000294168	0	0	0	0	0.066	0.679	0.900	0	0.967
ATXN7	TAF5L	1858626	1844584	9606.ENSP00000381590	9606.ENSP00000258281	0	0	0	0	0	0.685	0.900	0	0.967
GTF2H5	ZNRD1	1861133	1851312	9606.ENSP00000415032	9606.ENSP00000331111	0	0	0	0	0.072	0.668	0.900	0	0.966
GTF2F1	POLR2K	1858200	1852637	9606.ENSP00000377969	9606.ENSP00000342889	0	0	0	0	0	0.674	0.900	0	0.966
TAF1L	GTF2B	1861354	1855275	9606.ENSP00000418379	9606.ENSP00000359531	0	0	0	0	0.073	0.668	0.900	0	0.966
ZNRD1	GTF2H4	1851312	1844735	9606.ENSP00000331111	9606.ENSP00000259895	0	0	0	0	0.055	0.667	0.900	0	0.965
POLR2K	GTF2H4	1852637	1844735	9606.ENSP00000342889	9606.ENSP00000259895	0	0	0	0	0	0.667	0.900	0	0.965
POLR2L	GTF2H4	1850615	1844735	9606.ENSP00000324124	9606.ENSP00000259895	0	0	0	0	0.055	0.667	0.900	0	0.965
CRCP	POLR2L	1858291	1850615	9606.ENSP00000378736	9606.ENSP00000324124	0	0	0	0	0.055	0.667	0.900	0	0.965
TAF1L	TAF13	1861354	1854288	9606.ENSP00000418379	9606.ENSP00000355051	0	0	0	0	0.047	0.671	0.900	0	0.965
TAF1L	TAF5L	1861354	1844584	9606.ENSP00000418379	9606.ENSP00000258281	0	0	0	0	0.254	0.954	0	0	0.964
TAF1	TAF5L	1846471	1844584	9606.ENSP00000276072	9606.ENSP00000258281	0	0	0	0	0.254	0.954	0	0	0.964
POLR1E	POLR2K	1856755	1852637	9606.ENSP00000367029	9606.ENSP00000342889	0	0	0	0	0.229	0.549	0.900	0	0.962
TAF2	TAF6L	1856824	1847468	9606.ENSP00000367406	9606.ENSP00000294168	0	0	0	0	0.120	0.600	0.900	0	0.961
POLR2H	GTF2H4	1847696	1844735	9606.ENSP00000296223	9606.ENSP00000259895	0	0	0	0	0.093	0.603	0.900	0	0.960
POLR2K	POLR3E	1852637	1848107	9606.ENSP00000342889	9606.ENSP00000299853	0	0	0	0	0.096	0.602	0.900	0	0.960
POLR3A	TBP	1855667	1843249	9606.ENSP00000361446	9606.ENSP00000230354	0	0	0	0	0.078	0.603	0.900	0	0.960
BBS10	CCT8L2	1858086	1853934	9606.ENSP00000376946	9606.ENSP00000353048	0	0	0	0	0.870	0.704	0	0	0.959
CCT8L2	MKKS	1853934	1843796	9606.ENSP00000353048	9606.ENSP00000246062	0	0	0	0	0.870	0.704	0	0	0.959
CCT8L2	CCT7	1853934	1844568	9606.ENSP00000353048	9606.ENSP00000258091	0	0	0	0.665	0.870	0.704	0	0	0.959
SUPT5H	POLR1C	1860450	1855670	9606.ENSP00000404029	9606.ENSP00000361465	0	0	0	0	0.154	0.954	0	0	0.959
CCT8L2	TCP1	1853934	1849952	9606.ENSP00000353048	9606.ENSP00000317334	0	0	0	0.658	0.870	0.704	0	0	0.959
ZNRD1	POLR2C	1851312	1842734	9606.ENSP00000331111	9606.ENSP00000219252	0	0	0	0	0.124	0.955	0	0	0.958
TAF6L	TAF4	1847468	1844180	9606.ENSP00000294168	9606.ENSP00000252996	0	0	0	0	0.046	0.603	0.900	0	0.958
TUBA1C	TUBA4A	1848245	1843912	9606.ENSP00000301072	9606.ENSP00000248437	0	0	0	0.989	0	0.598	0.900	0	0.958
POLR3A	POLR2C	1855667	1842734	9606.ENSP00000361446	9606.ENSP00000219252	0	0	0	0	0.381	0.935	0	0	0.958
POLR2B	GTF2H4	1849572	1844735	9606.ENSP00000312735	9606.ENSP00000259895	0	0	0	0	0.097	0.582	0.900	0	0.958
POLR2K	POLR3C	1852637	1851737	9606.ENSP00000342889	9606.ENSP00000334564	0	0	0	0	0.053	0.600	0.900	0	0.958
TAF1L	TAF6L	1861354	1847468	9606.ENSP00000418379	9606.ENSP00000294168	0	0	0	0	0.099	0.953	0	0	0.955
TAF6L	TAF1	1847468	1846471	9606.ENSP00000294168	9606.ENSP00000276072	0	0	0	0	0.099	0.953	0	0	0.955
POLR3F	POLR2K	1856714	1852637	9606.ENSP00000366828	9606.ENSP00000342889	0	0	0	0	0.092	0.553	0.900	0	0.955
GTF2B	POLR2K	1855275	1852637	9606.ENSP00000359531	9606.ENSP00000342889	0	0	0	0	0.055	0.553	0.900	0	0.954
GTF2B	TAF10	1855275	1848061	9606.ENSP00000359531	9606.ENSP00000299424	0	0	0	0	0.054	0.553	0.900	0	0.954
GTF2H5	POLR2H	1861133	1847696	9606.ENSP00000415032	9606.ENSP00000296223	0	0	0	0	0.068	0.549	0.900	0	0.954
POLR1A	GTF2H4	1845426	1844735	9606.ENSP00000263857	9606.ENSP00000259895	0	0	0	0	0.099	0.527	0.900	0	0.953
POLR2K	POLR3D	1852637	1848489	9606.ENSP00000342889	9606.ENSP00000303088	0	0	0	0	0.053	0.549	0.900	0	0.953
GTF2H5	POLR1C	1861133	1855670	9606.ENSP00000415032	9606.ENSP00000361465	0	0	0	0	0.055	0.547	0.900	0	0.953
GTF2H5	POLR2B	1861133	1849572	9606.ENSP00000415032	9606.ENSP00000312735	0	0	0	0	0	0.549	0.900	0	0.952
ATXN7	TAF6L	1858626	1847468	9606.ENSP00000381590	9606.ENSP00000294168	0	0	0	0	0	0.542	0.900	0	0.952
TAF1	YEATS4	1846471	1843878	9606.ENSP00000276072	9606.ENSP00000247843	0	0	0	0	0.100	0.949	0	0	0.952
CRCP	POLR2K	1858291	1852637	9606.ENSP00000378736	9606.ENSP00000342889	0	0	0	0	0.091	0.520	0.900	0	0.952
TUBA1B	CCT6A	1851928	1846449	9606.ENSP00000336799	9606.ENSP00000275603	0	0	0	0	0.120	0.503	0.900	0	0.952
POLR2B	TBP	1849572	1843249	9606.ENSP00000312735	9606.ENSP00000230354	0	0	0	0	0.085	0.521	0.900	0	0.952
TAF1L	YEATS4	1861354	1843878	9606.ENSP00000418379	9606.ENSP00000247843	0	0	0	0	0.100	0.949	0	0	0.952
TAF2	TAF5L	1856824	1844584	9606.ENSP00000367406	9606.ENSP00000258281	0	0	0	0	0.180	0.455	0.900	0	0.951
POLR1C	TBP	1855670	1843249	9606.ENSP00000361465	9606.ENSP00000230354	0	0	0	0	0.066	0.512	0.900	0	0.950
POLR2K	TBP	1852637	1843249	9606.ENSP00000342889	9606.ENSP00000230354	0	0	0	0	0.053	0.521	0.900	0	0.950
POLR2H	TBP	1847696	1843249	9606.ENSP00000296223	9606.ENSP00000230354	0	0	0	0	0.051	0.521	0.900	0	0.950
GTF2F1	TAF1	1858200	1846471	9606.ENSP00000377969	9606.ENSP00000276072	0	0	0	0	0.245	0.390	0.900	0	0.949
GTF2H5	POLR2A	1861133	1849743	9606.ENSP00000415032	9606.ENSP00000314949	0	0	0	0	0.051	0.513	0.900	0	0.949
POLR1D	POLR2C	1848409	1842734	9606.ENSP00000302478	9606.ENSP00000219252	0	0	0	0	0.233	0.931	0	0	0.945
POLR1C	GTF2H4	1855670	1844735	9606.ENSP00000361465	9606.ENSP00000259895	0	0	0	0	0.087	0.446	0.900	0	0.945
TCP1	TUBA4A	1849952	1843912	9606.ENSP00000317334	9606.ENSP00000248437	0	0	0	0	0.062	0.448	0.900	0	0.943
TAF1L	TAF8	1861354	1855796	9606.ENSP00000418379	9606.ENSP00000362068	0	0	0	0	0	0.914	0.360	0	0.942
TUBA1B	CCT2	1851928	1848044	9606.ENSP00000336799	9606.ENSP00000299300	0	0	0	0	0.102	0.398	0.900	0	0.941
TUBA1C	TUBA1A	1848245	1848244	9606.ENSP00000301072	9606.ENSP00000301071	0	0	0	0.989	0.434	0	0.900	0	0.940
POLR2A	TAF1	1849743	1846471	9606.ENSP00000314949	9606.ENSP00000276072	0	0	0	0	0.220	0.292	0.900	0	0.940
TUBA1C	CCT7	1848245	1844568	9606.ENSP00000301072	9606.ENSP00000258091	0	0	0	0	0.254	0.246	0.900	0	0.938
TAF2	POLR2B	1856824	1849572	9606.ENSP00000367406	9606.ENSP00000312735	0	0	0	0	0.403	0	0.900	0	0.937
POLR2B	POLR1B	1849572	1845333	9606.ENSP00000312735	9606.ENSP00000263331	0	0	0	0.740	0.116	0.931	0	0	0.936
CCT6A	MKKS	1846449	1843796	9606.ENSP00000275603	9606.ENSP00000246062	0	0	0	0	0.867	0.527	0	0	0.934
GTF2B	TAF9	1855275	1842675	9606.ENSP00000359531	9606.ENSP00000217893	0	0	0	0	0.073	0.349	0.900	0	0.934
POLR2A	TAF10	1849743	1848061	9606.ENSP00000314949	9606.ENSP00000299424	0	0	0	0	0.052	0.366	0.900	0	0.934
BBS10	CCT6B	1858086	1850900	9606.ENSP00000376946	9606.ENSP00000327191	0	0	0	0	0.867	0.527	0	0	0.934
POLR3A	GTF2B	1855667	1855275	9606.ENSP00000361446	9606.ENSP00000359531	0	0	0	0	0.124	0.928	0	0	0.934
BBS10	CCT6A	1858086	1846449	9606.ENSP00000376946	9606.ENSP00000275603	0	0	0	0	0.867	0.527	0	0	0.934
CCT6B	MKKS	1850900	1843796	9606.ENSP00000327191	9606.ENSP00000246062	0	0	0	0	0.867	0.527	0	0	0.934
TAF5	GTF2F2	1855115	1852373	9606.ENSP00000358854	9606.ENSP00000340823	0	0	0	0	0.056	0.360	0.900	0	0.934
POLR3C	TBP	1851737	1843249	9606.ENSP00000334564	9606.ENSP00000230354	0	0	0	0	0.100	0.325	0.900	0	0.933
POLR2B	TAF1	1849572	1846471	9606.ENSP00000312735	9606.ENSP00000276072	0	0	0	0	0.350	0.062	0.900	0	0.933
GTF2F2	TAF10	1852373	1848061	9606.ENSP00000340823	9606.ENSP00000299424	0	0	0	0	0.093	0.324	0.900	0	0.933
TAF1L	POLR2A	1861354	1849743	9606.ENSP00000418379	9606.ENSP00000314949	0	0	0	0	0.127	0.292	0.900	0	0.932
POLR3C	POLR1A	1851737	1845426	9606.ENSP00000334564	9606.ENSP00000263857	0	0	0	0	0.395	0.890	0	0	0.931
POLR3A	POLR2I	1855667	1842866	9606.ENSP00000361446	9606.ENSP00000221859	0	0	0	0	0.155	0.922	0	0	0.931
GTF2B	TAF12	1855275	1845448	9606.ENSP00000359531	9606.ENSP00000263974	0	0	0	0	0.100	0.295	0.900	0	0.931
POLR1B	GTF2H4	1845333	1844735	9606.ENSP00000263331	9606.ENSP00000259895	0	0	0	0	0.097	0.295	0.900	0	0.930
POLR3F	TBP	1856714	1843249	9606.ENSP00000366828	9606.ENSP00000230354	0	0	0	0	0.056	0.325	0.900	0	0.930
GTF2F2	TAF4	1852373	1844180	9606.ENSP00000340823	9606.ENSP00000252996	0	0	0	0	0.054	0.324	0.900	0	0.930
GTF2H5	POLR1D	1861133	1848409	9606.ENSP00000415032	9606.ENSP00000302478	0	0	0	0	0.098	0.295	0.900	0	0.930
FAM125B	FAM125A	1854213	1850682	9606.ENSP00000354772	9606.ENSP00000324810	0	0	0	0.853	0	0.326	0.900	0	0.929
TAF13	POLR2J	1854288	1847371	9606.ENSP00000355051	9606.ENSP00000292614	0	0	0	0	0.322	0	0.900	0	0.929
TCP1	TUBA1C	1849952	1848245	9606.ENSP00000317334	9606.ENSP00000301072	0	0	0	0	0.135	0.246	0.900	0	0.929
POLR1A	TBP	1845426	1843249	9606.ENSP00000263857	9606.ENSP00000230354	0	0	0	0	0.063	0.306	0.900	0	0.929
TCP1	MKKS	1849952	1843796	9606.ENSP00000317334	9606.ENSP00000246062	0	0	0	0	0.096	0.280	0.900	0	0.929
TUBA1C	CCT2	1848245	1848044	9606.ENSP00000301072	9606.ENSP00000299300	0	0	0	0	0.215	0.178	0.900	0	0.929
GTF2H5	POLR1A	1861133	1845426	9606.ENSP00000415032	9606.ENSP00000263857	0	0	0	0	0.055	0.294	0.900	0	0.927
POLR1B	TBP	1845333	1843249	9606.ENSP00000263331	9606.ENSP00000230354	0	0	0	0	0.068	0.289	0.900	0	0.927
POLR1D	GTF2H4	1848409	1844735	9606.ENSP00000302478	9606.ENSP00000259895	0	0	0	0	0.059	0.295	0.900	0	0.927
POLR3H	TBP	1853162	1843249	9606.ENSP00000347345	9606.ENSP00000230354	0	0	0	0	0.053	0.295	0.900	0	0.927
POLR1D	TBP	1848409	1843249	9606.ENSP00000302478	9606.ENSP00000230354	0	0	0	0	0.063	0.292	0.900	0	0.927
POLR2K	TAF9	1852637	1842675	9606.ENSP00000342889	9606.ENSP00000217893	0	0	0	0	0.302	0	0.900	0	0.927
TBP	POLR3B	1843249	1843139	9606.ENSP00000230354	9606.ENSP00000228347	0	0	0	0	0.064	0.289	0.900	0	0.927
GTF2H5	POLR1B	1861133	1845333	9606.ENSP00000415032	9606.ENSP00000263331	0	0	0	0	0	0.294	0.900	0	0.926
TUBA1B	CCT7	1851928	1844568	9606.ENSP00000336799	9606.ENSP00000258091	0	0	0	0	0.186	0.174	0.900	0	0.926
TUBA1C	CCT3	1848245	1847605	9606.ENSP00000301072	9606.ENSP00000295688	0	0	0	0	0.177	0.178	0.900	0	0.926
POLR3A	POLR2J	1855667	1847371	9606.ENSP00000361446	9606.ENSP00000292614	0	0	0	0	0.099	0.922	0	0	0.926
TAF1L	GTF2F1	1861354	1858200	9606.ENSP00000418379	9606.ENSP00000377969	0	0	0	0	0.245	0.087	0.900	0	0.925
TAF1L	POLR2B	1861354	1849572	9606.ENSP00000418379	9606.ENSP00000312735	0	0	0	0	0.269	0.062	0.900	0	0.925
CCT4	TUBA1C	1858199	1848245	9606.ENSP00000377958	9606.ENSP00000301072	0	0	0	0	0.121	0.214	0.900	0	0.924
BBS10	MKKS	1858086	1843796	9606.ENSP00000376946	9606.ENSP00000246062	0	0	0	0	0	0.280	0.900	0	0.924
BBS10	TCP1	1858086	1849952	9606.ENSP00000376946	9606.ENSP00000317334	0	0	0	0	0	0.277	0.900	0	0.924
CCT4	TUBA1B	1858199	1851928	9606.ENSP00000377958	9606.ENSP00000336799	0	0	0	0	0.181	0.139	0.900	0	0.923
TUBA1C	CCT5	1848245	1846664	9606.ENSP00000301072	9606.ENSP00000280326	0	0	0	0	0.148	0.178	0.900	0	0.923
POLR3A	POLR2G	1855667	1848338	9606.ENSP00000361446	9606.ENSP00000301788	0	0	0	0	0.060	0.922	0	0	0.923
TUBB2B	CCT7	1844727	1844568	9606.ENSP00000259818	9606.ENSP00000258091	0	0	0	0	0.097	0.211	0.900	0	0.922
POLR3A	POLR2D	1855667	1846274	9606.ENSP00000361446	9606.ENSP00000272645	0	0	0	0	0	0.922	0	0	0.922
TUBA1A	CCT7	1848244	1844568	9606.ENSP00000301071	9606.ENSP00000258091	0	0	0	0	0.102	0.194	0.900	0	0.921
CCT2	TUBB2B	1848044	1844727	9606.ENSP00000299300	9606.ENSP00000259818	0	0	0	0	0.092	0.190	0.900	0	0.920
PPP2R2B	PPP2R2C	1851897	1851807	9606.ENSP00000336591	9606.ENSP00000335083	0	0	0	0.987	0.099	0.596	0.800	0	0.920
NT5C2	AMPD2	1852221	1844449	9606.ENSP00000339479	9606.ENSP00000256578	0	0	0	0	0.119	0	0.913	0	0.920
TUBA3E	CCT7	1850028	1844568	9606.ENSP00000318197	9606.ENSP00000258091	0	0	0	0	0.053	0.227	0.900	0	0.920
TUBB4B	CCT7	1852441	1844568	9606.ENSP00000341289	9606.ENSP00000258091	0	0	0	0	0.166	0.128	0.900	0	0.920
GTF2H5	POLR2L	1861133	1850615	9606.ENSP00000415032	9606.ENSP00000324124	0	0	0	0	0.231	0	0.900	0	0.919
TUBB2A	CCT2	1857206	1848044	9606.ENSP00000369703	9606.ENSP00000299300	0	0	0	0	0.092	0.186	0.900	0	0.919
CCT3	TUBB2B	1847605	1844727	9606.ENSP00000295688	9606.ENSP00000259818	0	0	0	0	0.088	0.190	0.900	0	0.919
TUBA1B	TCP1	1851928	1849952	9606.ENSP00000336799	9606.ENSP00000317334	0	0	0	0	0.091	0.174	0.900	0	0.918
TUBA3E	CCT2	1850028	1848044	9606.ENSP00000318197	9606.ENSP00000299300	0	0	0	0	0.053	0.208	0.900	0	0.918
POLR3K	TBP	1847447	1843249	9606.ENSP00000293860	9606.ENSP00000230354	0	0	0	0	0.072	0.197	0.900	0	0.918
TUBA3E	CCT3	1850028	1847605	9606.ENSP00000318197	9606.ENSP00000295688	0	0	0	0	0.053	0.208	0.900	0	0.918
TAF2	TRRAP	1856824	1853208	9606.ENSP00000367406	9606.ENSP00000347733	0	0	0	0	0.216	0	0.900	0	0.918
ZNRD1	TBP	1851312	1843249	9606.ENSP00000331111	9606.ENSP00000230354	0	0	0	0	0.054	0.197	0.900	0	0.917
TCP1	TUBA1A	1849952	1848244	9606.ENSP00000317334	9606.ENSP00000301071	0	0	0	0	0.062	0.194	0.900	0	0.917
TUBA1C	CCT6A	1848245	1846449	9606.ENSP00000301072	9606.ENSP00000275603	0	0	0	0	0.118	0.125	0.900	0	0.916
TUBB4B	CCT3	1852441	1847605	9606.ENSP00000341289	9606.ENSP00000295688	0	0	0	0	0.144	0.100	0.900	0	0.916
TAF10	POLR2E	1848061	1842493	9606.ENSP00000299424	9606.ENSP00000215587	0	0	0	0	0.114	0.137	0.900	0	0.916
TAF3	POLR2B	1852303	1849572	9606.ENSP00000340271	9606.ENSP00000312735	0	0	0	0	0.077	0.170	0.900	0	0.916
CCT7	TUBA4A	1844568	1843912	9606.ENSP00000258091	9606.ENSP00000248437	0	0	0	0	0.062	0.174	0.900	0	0.915
TUBB2A	CCT6B	1857206	1850900	9606.ENSP00000369703	9606.ENSP00000327191	0	0	0	0	0.088	0.149	0.900	0	0.915
TAF5	POLR2B	1855115	1849572	9606.ENSP00000358854	9606.ENSP00000312735	0	0	0	0	0.182	0.052	0.900	0	0.915
TUBA1B	CCT3	1851928	1847605	9606.ENSP00000336799	9606.ENSP00000295688	0	0	0	0	0.131	0.100	0.900	0	0.915
TUBB2A	CCT7	1857206	1844568	9606.ENSP00000369703	9606.ENSP00000258091	0	0	0	0	0.097	0.128	0.900	0	0.914
CCT6B	TUBB2B	1850900	1844727	9606.ENSP00000327191	9606.ENSP00000259818	0	0	0	0	0.088	0.133	0.900	0	0.914
TUBB4A	CCT7	1845475	1844568	9606.ENSP00000264071	9606.ENSP00000258091	0	0	0	0	0.097	0.128	0.900	0	0.914
CCT6A	TUBB2B	1846449	1844727	9606.ENSP00000275603	9606.ENSP00000259818	0	0	0	0	0.088	0.134	0.900	0	0.914
TUBB4B	TUBB6	1852441	1850072	9606.ENSP00000341289	9606.ENSP00000318697	0	0	0	0.987	0.042	0.175	0.900	0	0.914
TAF1L	SUPT5H	1861354	1860450	9606.ENSP00000418379	9606.ENSP00000404029	0	0	0	0	0.906	0.116	0	0	0.913
POLR1B	POLR2C	1845333	1842734	9606.ENSP00000263331	9606.ENSP00000219252	0	0	0	0	0.691	0.733	0	0	0.913
TUBA1C	CCT8	1848245	1847035	9606.ENSP00000301072	9606.ENSP00000286788	0	0	0	0	0.079	0.135	0.900	0	0.913
TAF13	TAF6L	1854288	1847468	9606.ENSP00000355051	9606.ENSP00000294168	0	0	0	0	0.053	0.912	0	0	0.913
POLR1C	POLR2B	1855670	1849572	9606.ENSP00000361465	9606.ENSP00000312735	0	0	0	0	0.691	0.733	0	0	0.913
POLR3B	POLR2C	1843139	1842734	9606.ENSP00000228347	9606.ENSP00000219252	0	0	0	0	0.691	0.733	0	0	0.913
CCT4	TUBA1A	1858199	1848244	9606.ENSP00000377958	9606.ENSP00000301071	0	0	0	0	0.055	0.160	0.900	0	0.913
FXN	HSPA9	1856650	1847834	9606.ENSP00000366482	9606.ENSP00000297185	0	0	0	0	0	0.175	0.900	0	0.913
SUPT5H	TAF1	1860450	1846471	9606.ENSP00000404029	9606.ENSP00000276072	0	0	0	0	0.906	0.116	0	0	0.913
TUBB4B	TCP1	1852441	1849952	9606.ENSP00000341289	9606.ENSP00000317334	0	0	0	0	0.074	0.128	0.900	0	0.912
TCP1	TUBB4A	1849952	1845475	9606.ENSP00000317334	9606.ENSP00000264071	0	0	0	0	0.074	0.128	0.900	0	0.912
TUBB6	CCT7	1850072	1844568	9606.ENSP00000318697	9606.ENSP00000258091	0	0	0	0	0.072	0.128	0.900	0	0.912
GTF2H5	TAF9	1861133	1842675	9606.ENSP00000415032	9606.ENSP00000217893	0	0	0	0	0.165	0	0.900	0	0.912
TUBB6	TCP1	1850072	1849952	9606.ENSP00000318697	9606.ENSP00000317334	0	0	0	0	0.072	0.128	0.900	0	0.912
POLR2F	TAF10	1860435	1848061	9606.ENSP00000403852	9606.ENSP00000299424	0	0	0	0	0.145	0.064	0.900	0	0.912
TUBB2A	TCP1	1857206	1849952	9606.ENSP00000369703	9606.ENSP00000317334	0	0	0	0	0.074	0.128	0.900	0	0.912
SUPT5H	POLR2L	1860450	1850615	9606.ENSP00000404029	9606.ENSP00000324124	0	0	0	0	0	0.160	0.900	0	0.912
TCP1	TUBB2B	1849952	1844727	9606.ENSP00000317334	9606.ENSP00000259818	0	0	0	0	0.074	0.128	0.900	0	0.912
CCT2	TUBB4A	1848044	1845475	9606.ENSP00000299300	9606.ENSP00000264071	0	0	0	0	0.092	0.100	0.900	0	0.911
CCT4	TUBA4A	1858199	1843912	9606.ENSP00000377958	9606.ENSP00000248437	0	0	0	0	0.055	0.139	0.900	0	0.911
TUBB2A	TUBB2B	1857206	1844727	9606.ENSP00000369703	9606.ENSP00000259818	0	0	0	0.991	0.151	0	0.900	0	0.911
POLR2L	TAF10	1850615	1848061	9606.ENSP00000324124	9606.ENSP00000299424	0	0	0	0	0.148	0	0.900	0	0.911
TUBA1B	CCT5	1851928	1846664	9606.ENSP00000336799	9606.ENSP00000280326	0	0	0	0	0.098	0.100	0.900	0	0.911
TAF11	POLR2D	1854176	1846274	9606.ENSP00000354633	9606.ENSP00000272645	0	0	0	0	0.154	0	0.900	0	0.911
TUBB6	CCT2	1850072	1848044	9606.ENSP00000318697	9606.ENSP00000299300	0	0	0	0	0.092	0.100	0.900	0	0.911
KIF5A	KIF1A	1860749	1850482	9606.ENSP00000408979	9606.ENSP00000322791	0	0	0	0.670	0.149	0	0.900	0	0.911
TUBB4B	CCT2	1852441	1848044	9606.ENSP00000341289	9606.ENSP00000299300	0	0	0	0	0.092	0.100	0.900	0	0.911
TUBB6	CCT3	1850072	1847605	9606.ENSP00000318697	9606.ENSP00000295688	0	0	0	0	0.088	0.100	0.900	0	0.910
TUBB2A	CCT3	1857206	1847605	9606.ENSP00000369703	9606.ENSP00000295688	0	0	0	0	0.088	0.100	0.900	0	0.910
CCT3	TUBB4A	1847605	1845475	9606.ENSP00000295688	9606.ENSP00000264071	0	0	0	0	0.088	0.100	0.900	0	0.910
TAF10	POLR2I	1848061	1842866	9606.ENSP00000299424	9606.ENSP00000221859	0	0	0	0	0.143	0	0.900	0	0.910
TAF2	POLR2A	1856824	1849743	9606.ENSP00000367406	9606.ENSP00000314949	0	0	0	0	0.133	0	0.900	0	0.909
TAF1L	GTF2H4	1861354	1844735	9606.ENSP00000418379	9606.ENSP00000259895	0	0	0	0	0.117	0.054	0.900	0	0.909
POLR3F	POLR2B	1856714	1849572	9606.ENSP00000366828	9606.ENSP00000312735	0	0	0	0	0.205	0.890	0	0	0.909
CCT5	TUBB2B	1846664	1844727	9606.ENSP00000280326	9606.ENSP00000259818	0	0	0	0	0.073	0.100	0.900	0	0.909
TBP	TWISTNB	1843249	1842926	9606.ENSP00000230354	9606.ENSP00000222567	0	0	0	0	0.084	0.095	0.900	0	0.909
TUBA1A	CCT2	1848244	1848044	9606.ENSP00000301071	9606.ENSP00000299300	0	0	0	0	0.053	0.122	0.900	0	0.909
TAF1	GTF2H4	1846471	1844735	9606.ENSP00000276072	9606.ENSP00000259895	0	0	0	0	0.117	0.054	0.900	0	0.909
TUBB4B	CCT5	1852441	1846664	9606.ENSP00000341289	9606.ENSP00000280326	0	0	0	0	0.073	0.100	0.900	0	0.909
TAF3	POLR2A	1852303	1849743	9606.ENSP00000340271	9606.ENSP00000314949	0	0	0	0	0.078	0.096	0.900	0	0.909
TUBB2A	CCT5	1857206	1846664	9606.ENSP00000369703	9606.ENSP00000280326	0	0	0	0	0.073	0.100	0.900	0	0.909
HSPD1	CCT6A	1852284	1846449	9606.ENSP00000340019	9606.ENSP00000275603	0	0	0	0	0.816	0.527	0	0	0.909
TUBA1A	CCT5	1848244	1846664	9606.ENSP00000301071	9606.ENSP00000280326	0	0	0	0	0.056	0.122	0.900	0	0.909
TUBA1B	CCT8	1851928	1847035	9606.ENSP00000336799	9606.ENSP00000286788	0	0	0	0	0.117	0.053	0.900	0	0.909
TUBA3E	TCP1	1850028	1849952	9606.ENSP00000318197	9606.ENSP00000317334	0	0	0	0	0.053	0.118	0.900	0	0.909
CCT4	TUBA3E	1858199	1850028	9606.ENSP00000377958	9606.ENSP00000318197	0	0	0	0	0.053	0.120	0.900	0	0.909
TAF1L	POLR2E	1861354	1842493	9606.ENSP00000418379	9606.ENSP00000215587	0	0	0	0	0.056	0.118	0.900	0	0.909
TAF1	POLR2E	1846471	1842493	9606.ENSP00000276072	9606.ENSP00000215587	0	0	0	0	0.056	0.118	0.900	0	0.909
TUBB6	CCT5	1850072	1846664	9606.ENSP00000318697	9606.ENSP00000280326	0	0	0	0	0.073	0.100	0.900	0	0.909
TUBB4B	PPP2R1A	1852441	1850680	9606.ENSP00000341289	9606.ENSP00000324804	0	0	0	0	0.134	0	0.900	0	0.909
TUBA1A	CCT3	1848244	1847605	9606.ENSP00000301071	9606.ENSP00000295688	0	0	0	0	0.055	0.122	0.900	0	0.909
CCT5	TUBB4A	1846664	1845475	9606.ENSP00000280326	9606.ENSP00000264071	0	0	0	0	0.073	0.100	0.900	0	0.909
TAF5	POLR2A	1855115	1849743	9606.ENSP00000358854	9606.ENSP00000314949	0	0	0	0	0.120	0.052	0.900	0	0.909
TAF2	GTF2B	1856824	1855275	9606.ENSP00000367406	9606.ENSP00000359531	0	0	0	0	0.124	0	0.900	0	0.908
TAF13	POLR2D	1854288	1846274	9606.ENSP00000355051	9606.ENSP00000272645	0	0	0	0	0.120	0	0.900	0	0.908
